,Path,Label,loss,pred_true,Prediction
2704,PetImages/Cat/12430.jpg,Cat,0.03391119,1,Dog
5930,PetImages/Cat/4085.jpg,Cat,0.033868786,0,Cat
3002,PetImages/Cat/145.jpg,Cat,0.03385553,0,Cat
6843,PetImages/Cat/4907.jpg,Cat,0.03384977,0,Cat
10299,PetImages/Cat/8017.jpg,Cat,0.033845507,0,Cat
1784,PetImages/Cat/11602.jpg,Cat,0.03384078,0,Cat
10161,PetImages/Cat/7894.jpg,Cat,0.033808973,1,Dog
6643,PetImages/Cat/4727.jpg,Cat,0.033757802,0,Cat
6219,PetImages/Cat/4345.jpg,Cat,0.033746738,0,Cat
500,PetImages/Cat/10447.jpg,Cat,0.033708587,1,Dog
3831,PetImages/Cat/2196.jpg,Cat,0.033705708,0,Cat
11647,PetImages/Cat/9230.jpg,Cat,0.033677813,1,Dog
3768,PetImages/Cat/2139.jpg,Cat,0.033640586,0,Cat
6004,PetImages/Cat/4151.jpg,Cat,0.033612113,1,Dog
6334,PetImages/Cat/4449.jpg,Cat,0.033609115,1,Dog
3570,PetImages/Cat/1961.jpg,Cat,0.033597242,1,Dog
9244,PetImages/Cat/7068.jpg,Cat,0.033586524,0,Cat
3412,PetImages/Cat/1819.jpg,Cat,0.03358445,0,Cat
1548,PetImages/Cat/11390.jpg,Cat,0.0335607,1,Dog
11591,PetImages/Cat/9180.jpg,Cat,0.03355978,1,Dog
12137,PetImages/Cat/9672.jpg,Cat,0.033540066,0,Cat
4639,PetImages/Cat/2923.jpg,Cat,0.033519894,1,Dog
4185,PetImages/Cat/2514.jpg,Cat,0.03346894,0,Cat
4665,PetImages/Cat/2947.jpg,Cat,0.033438966,0,Cat
3489,PetImages/Cat/1889.jpg,Cat,0.03341706,1,Dog
1276,PetImages/Cat/11145.jpg,Cat,0.033393078,0,Cat
6281,PetImages/Cat/4400.jpg,Cat,0.03338616,0,Cat
10687,PetImages/Cat/8367.jpg,Cat,0.03335976,0,Cat
12065,PetImages/Cat/9607.jpg,Cat,0.033327818,0,Cat
9937,PetImages/Cat/7692.jpg,Cat,0.033299454,0,Cat
8684,PetImages/Cat/6564.jpg,Cat,0.033266824,0,Cat
3417,PetImages/Cat/1823.jpg,Cat,0.033261403,0,Cat
1859,PetImages/Cat/11670.jpg,Cat,0.03326071,0,Cat
3309,PetImages/Cat/1726.jpg,Cat,0.033255752,1,Dog
9311,PetImages/Cat/7128.jpg,Cat,0.033224966,0,Cat
844,PetImages/Cat/10757.jpg,Cat,0.03318668,0,Cat
12495,PetImages/Cat/9995.jpg,Cat,0.03315462,0,Cat
8912,PetImages/Cat/677.jpg,Cat,0.033146895,1,Dog
3605,PetImages/Cat/1993.jpg,Cat,0.03312129,1,Dog
6444,PetImages/Cat/4548.jpg,Cat,0.03309788,1,Dog
6683,PetImages/Cat/4763.jpg,Cat,0.033037215,0,Cat
2271,PetImages/Cat/12040.jpg,Cat,0.033028796,0,Cat
7723,PetImages/Cat/57.jpg,Cat,0.032994427,0,Cat
5472,PetImages/Cat/3673.jpg,Cat,0.032980356,1,Dog
11683,PetImages/Cat/9263.jpg,Cat,0.03294206,0,Cat
3848,PetImages/Cat/2210.jpg,Cat,0.032939754,0,Cat
7250,PetImages/Cat/5273.jpg,Cat,0.03287031,1,Dog
90,PetImages/Cat/10078.jpg,Cat,0.03285601,1,Dog
4156,PetImages/Cat/2489.jpg,Cat,0.03284874,0,Cat
5488,PetImages/Cat/3688.jpg,Cat,0.032840896,1,Dog
4013,PetImages/Cat/236.jpg,Cat,0.032760028,1,Dog
8799,PetImages/Cat/6668.jpg,Cat,0.032756336,0,Cat
12235,PetImages/Cat/9760.jpg,Cat,0.032736953,1,Dog
8803,PetImages/Cat/6671.jpg,Cat,0.032735456,1,Dog
2744,PetImages/Cat/12467.jpg,Cat,0.0327208,0,Cat
6967,PetImages/Cat/5018.jpg,Cat,0.032712497,1,Dog
2148,PetImages/Cat/11930.jpg,Cat,0.03264696,0,Cat
3060,PetImages/Cat/1501.jpg,Cat,0.03257219,0,Cat
6409,PetImages/Cat/4516.jpg,Cat,0.03257115,0,Cat
3900,PetImages/Cat/2258.jpg,Cat,0.03256527,0,Cat
2449,PetImages/Cat/12200.jpg,Cat,0.03249211,1,Dog
2167,PetImages/Cat/11948.jpg,Cat,0.032485183,0,Cat
1460,PetImages/Cat/11310.jpg,Cat,0.032484956,0,Cat
5434,PetImages/Cat/3639.jpg,Cat,0.032483224,0,Cat
1033,PetImages/Cat/10927.jpg,Cat,0.032479186,1,Dog
7208,PetImages/Cat/5235.jpg,Cat,0.032470066,1,Dog
7741,PetImages/Cat/5715.jpg,Cat,0.032444794,0,Cat
6653,PetImages/Cat/4736.jpg,Cat,0.03242852,1,Dog
10865,PetImages/Cat/8527.jpg,Cat,0.032419406,0,Cat
5008,PetImages/Cat/3255.jpg,Cat,0.032413173,0,Cat
5168,PetImages/Cat/34.jpg,Cat,0.03240648,1,Dog
7438,PetImages/Cat/5442.jpg,Cat,0.03239113,0,Cat
7869,PetImages/Cat/5830.jpg,Cat,0.03237624,1,Dog
8736,PetImages/Cat/6610.jpg,Cat,0.032370124,1,Dog
12319,PetImages/Cat/9836.jpg,Cat,0.03236828,0,Cat
2856,PetImages/Cat/1318.jpg,Cat,0.03235697,0,Cat
4828,PetImages/Cat/3093.jpg,Cat,0.03233446,0,Cat
2484,PetImages/Cat/12232.jpg,Cat,0.03231242,0,Cat
1502,PetImages/Cat/11349.jpg,Cat,0.032283217,1,Dog
1805,PetImages/Cat/11621.jpg,Cat,0.03222862,0,Cat
11665,PetImages/Cat/9247.jpg,Cat,0.032210384,0,Cat
9813,PetImages/Cat/7580.jpg,Cat,0.032207612,1,Dog
11316,PetImages/Cat/8933.jpg,Cat,0.032174252,0,Cat
9781,PetImages/Cat/7551.jpg,Cat,0.03215763,1,Dog
6194,PetImages/Cat/4322.jpg,Cat,0.03209945,1,Dog
10384,PetImages/Cat/8094.jpg,Cat,0.032092404,0,Cat
2349,PetImages/Cat/12110.jpg,Cat,0.032066662,0,Cat
3248,PetImages/Cat/1671.jpg,Cat,0.03205777,1,Dog
5114,PetImages/Cat/3350.jpg,Cat,0.032054886,0,Cat
628,PetImages/Cat/10562.jpg,Cat,0.03205304,0,Cat
10757,PetImages/Cat/843.jpg,Cat,0.0320453,0,Cat
10838,PetImages/Cat/8502.jpg,Cat,0.032027986,1,Dog
5118,PetImages/Cat/3354.jpg,Cat,0.032008357,0,Cat
4149,PetImages/Cat/2482.jpg,Cat,0.031982265,0,Cat
11477,PetImages/Cat/9078.jpg,Cat,0.031970605,1,Dog
5968,PetImages/Cat/4119.jpg,Cat,0.03196379,1,Dog
2115,PetImages/Cat/11900.jpg,Cat,0.03194624,0,Cat
10944,PetImages/Cat/8599.jpg,Cat,0.03193331,0,Cat
5710,PetImages/Cat/3888.jpg,Cat,0.0318989,1,Dog
7882,PetImages/Cat/5842.jpg,Cat,0.031891167,0,Cat
6098,PetImages/Cat/4236.jpg,Cat,0.031876847,0,Cat
7808,PetImages/Cat/5776.jpg,Cat,0.03185791,0,Cat
6226,PetImages/Cat/4351.jpg,Cat,0.031846825,0,Cat
6873,PetImages/Cat/4934.jpg,Cat,0.03180156,0,Cat
7045,PetImages/Cat/5089.jpg,Cat,0.031776268,0,Cat
8583,PetImages/Cat/6473.jpg,Cat,0.03177292,1,Dog
2341,PetImages/Cat/12103.jpg,Cat,0.031740006,0,Cat
12080,PetImages/Cat/9620.jpg,Cat,0.03171968,0,Cat
629,PetImages/Cat/10563.jpg,Cat,0.031718872,0,Cat
5136,PetImages/Cat/3370.jpg,Cat,0.031710558,0,Cat
5475,PetImages/Cat/3676.jpg,Cat,0.031700164,1,Dog
5499,PetImages/Cat/3698.jpg,Cat,0.031687114,1,Dog
6246,PetImages/Cat/437.jpg,Cat,0.0316721,0,Cat
9620,PetImages/Cat/7406.jpg,Cat,0.03166182,0,Cat
5989,PetImages/Cat/4138.jpg,Cat,0.03165951,0,Cat
9862,PetImages/Cat/7624.jpg,Cat,0.031639993,0,Cat
8315,PetImages/Cat/6231.jpg,Cat,0.031633295,1,Dog
6184,PetImages/Cat/4313.jpg,Cat,0.031620935,0,Cat
10936,PetImages/Cat/8591.jpg,Cat,0.031595755,0,Cat
9272,PetImages/Cat/7093.jpg,Cat,0.031575542,1,Dog
720,PetImages/Cat/10645.jpg,Cat,0.031560183,0,Cat
542,PetImages/Cat/10485.jpg,Cat,0.031525068,1,Dog
11542,PetImages/Cat/9136.jpg,Cat,0.03152426,0,Cat
7346,PetImages/Cat/536.jpg,Cat,0.031489488,0,Cat
6850,PetImages/Cat/4913.jpg,Cat,0.031466387,1,Dog
7864,PetImages/Cat/5826.jpg,Cat,0.03146465,0,Cat
12021,PetImages/Cat/9568.jpg,Cat,0.031457722,0,Cat
6901,PetImages/Cat/496.jpg,Cat,0.03144698,0,Cat
345,PetImages/Cat/10307.jpg,Cat,0.03142896,0,Cat
3520,PetImages/Cat/1916.jpg,Cat,0.031402733,0,Cat
8008,PetImages/Cat/5956.jpg,Cat,0.03139049,1,Dog
8234,PetImages/Cat/6159.jpg,Cat,0.031364147,0,Cat
6072,PetImages/Cat/4212.jpg,Cat,0.03135941,1,Dog
7660,PetImages/Cat/5642.jpg,Cat,0.03135583,0,Cat
3031,PetImages/Cat/1476.jpg,Cat,0.031332493,0,Cat
6729,PetImages/Cat/4804.jpg,Cat,0.031318396,1,Dog
7050,PetImages/Cat/5093.jpg,Cat,0.03129298,1,Dog
8911,PetImages/Cat/6769.jpg,Cat,0.031291477,0,Cat
11300,PetImages/Cat/8919.jpg,Cat,0.031287897,1,Dog
5378,PetImages/Cat/3589.jpg,Cat,0.031286165,0,Cat
12410,PetImages/Cat/9918.jpg,Cat,0.031277616,0,Cat
5763,PetImages/Cat/3935.jpg,Cat,0.031231975,0,Cat
7124,PetImages/Cat/516.jpg,Cat,0.0312106,0,Cat
11259,PetImages/Cat/8882.jpg,Cat,0.031201817,0,Cat
5449,PetImages/Cat/3652.jpg,Cat,0.031170504,0,Cat
89,PetImages/Cat/10077.jpg,Cat,0.031152362,0,Cat
10621,PetImages/Cat/8307.jpg,Cat,0.031134682,0,Cat
9160,PetImages/Cat/6993.jpg,Cat,0.031122433,1,Dog
693,PetImages/Cat/10620.jpg,Cat,0.031111572,0,Cat
2977,PetImages/Cat/1427.jpg,Cat,0.03110221,0,Cat
12178,PetImages/Cat/9709.jpg,Cat,0.031066157,0,Cat
12103,PetImages/Cat/9641.jpg,Cat,0.031055294,0,Cat
3275,PetImages/Cat/1696.jpg,Cat,0.03102201,1,Dog
3000,PetImages/Cat/1448.jpg,Cat,0.030989304,0,Cat
11163,PetImages/Cat/8796.jpg,Cat,0.030965496,1,Dog
9043,PetImages/Cat/6888.jpg,Cat,0.030947696,0,Cat
3043,PetImages/Cat/1487.jpg,Cat,0.030895224,1,Dog
405,PetImages/Cat/10361.jpg,Cat,0.03087176,0,Cat
8077,PetImages/Cat/6017.jpg,Cat,0.030808302,0,Cat
12185,PetImages/Cat/9715.jpg,Cat,0.030807955,0,Cat
9014,PetImages/Cat/6861.jpg,Cat,0.030799055,0,Cat
2183,PetImages/Cat/11962.jpg,Cat,0.030795356,0,Cat
6024,PetImages/Cat/417.jpg,Cat,0.0307527,1,Dog
10163,PetImages/Cat/7896.jpg,Cat,0.030744262,0,Cat
9112,PetImages/Cat/695.jpg,Cat,0.030736633,1,Dog
7009,PetImages/Cat/5056.jpg,Cat,0.03073513,0,Cat
5285,PetImages/Cat/3504.jpg,Cat,0.03072958,1,Dog
10811,PetImages/Cat/8479.jpg,Cat,0.03072692,0,Cat
2699,PetImages/Cat/12426.jpg,Cat,0.030702299,1,Dog
2993,PetImages/Cat/1441.jpg,Cat,0.030693859,0,Cat
7035,PetImages/Cat/508.jpg,Cat,0.030688887,1,Dog
1294,PetImages/Cat/11161.jpg,Cat,0.030662067,1,Dog
7144,PetImages/Cat/5178.jpg,Cat,0.030636864,1,Dog
10742,PetImages/Cat/8416.jpg,Cat,0.030633973,1,Dog
9517,PetImages/Cat/7313.jpg,Cat,0.030629696,0,Cat
510,PetImages/Cat/10456.jpg,Cat,0.030629002,0,Cat
3338,PetImages/Cat/1752.jpg,Cat,0.030615937,0,Cat
4346,PetImages/Cat/266.jpg,Cat,0.030596282,1,Dog
3777,PetImages/Cat/2147.jpg,Cat,0.030580096,0,Cat
11340,PetImages/Cat/8955.jpg,Cat,0.030553503,0,Cat
12291,PetImages/Cat/9810.jpg,Cat,0.030535351,0,Cat
8176,PetImages/Cat/6106.jpg,Cat,0.030517314,0,Cat
5211,PetImages/Cat/3438.jpg,Cat,0.030490834,0,Cat
5958,PetImages/Cat/411.jpg,Cat,0.030473258,0,Cat
2719,PetImages/Cat/12444.jpg,Cat,0.03046447,1,Dog
5046,PetImages/Cat/329.jpg,Cat,0.030442037,0,Cat
4165,PetImages/Cat/2497.jpg,Cat,0.030404918,1,Dog
7999,PetImages/Cat/5948.jpg,Cat,0.030402027,0,Cat
6856,PetImages/Cat/4919.jpg,Cat,0.030363172,0,Cat
1849,PetImages/Cat/11661.jpg,Cat,0.030343859,1,Dog
12467,PetImages/Cat/997.jpg,Cat,0.030328592,0,Cat
6301,PetImages/Cat/4419.jpg,Cat,0.030310784,1,Dog
8707,PetImages/Cat/6585.jpg,Cat,0.030305,1,Dog
5057,PetImages/Cat/33.jpg,Cat,0.030302456,1,Dog
5970,PetImages/Cat/4120.jpg,Cat,0.030292857,0,Cat
2351,PetImages/Cat/12112.jpg,Cat,0.03028349,0,Cat
8053,PetImages/Cat/5997.jpg,Cat,0.030197209,1,Dog
7820,PetImages/Cat/5787.jpg,Cat,0.03017743,1,Dog
11223,PetImages/Cat/885.jpg,Cat,0.03017234,1,Dog
3235,PetImages/Cat/166.jpg,Cat,0.030154413,0,Cat
4823,PetImages/Cat/3089.jpg,Cat,0.030107565,1,Dog
7226,PetImages/Cat/5251.jpg,Cat,0.030013287,1,Dog
4099,PetImages/Cat/2437.jpg,Cat,0.030002875,0,Cat
4507,PetImages/Cat/2804.jpg,Cat,0.02998263,0,Cat
8106,PetImages/Cat/6043.jpg,Cat,0.02997407,0,Cat
652,PetImages/Cat/10584.jpg,Cat,0.029960996,0,Cat
7355,PetImages/Cat/5368.jpg,Cat,0.029954517,1,Dog
8359,PetImages/Cat/6271.jpg,Cat,0.029934388,1,Dog
515,PetImages/Cat/10460.jpg,Cat,0.029926173,1,Dog
11258,PetImages/Cat/8881.jpg,Cat,0.029900141,1,Dog
11519,PetImages/Cat/9115.jpg,Cat,0.029871332,0,Cat
12344,PetImages/Cat/9859.jpg,Cat,0.02986439,0,Cat
7589,PetImages/Cat/5579.jpg,Cat,0.029854555,0,Cat
9646,PetImages/Cat/743.jpg,Cat,0.029807925,0,Cat
12281,PetImages/Cat/9801.jpg,Cat,0.029794272,1,Dog
4715,PetImages/Cat/2992.jpg,Cat,0.029782237,1,Dog
1037,PetImages/Cat/10930.jpg,Cat,0.029778767,0,Cat
490,PetImages/Cat/10438.jpg,Cat,0.029771939,0,Cat
3100,PetImages/Cat/1538.jpg,Cat,0.029745556,0,Cat
7809,PetImages/Cat/5777.jpg,Cat,0.029735953,0,Cat
5310,PetImages/Cat/3527.jpg,Cat,0.02968434,1,Dog
12184,PetImages/Cat/9714.jpg,Cat,0.029682722,1,Dog
5797,PetImages/Cat/3966.jpg,Cat,0.029677166,0,Cat
10123,PetImages/Cat/786.jpg,Cat,0.029673347,0,Cat
3022,PetImages/Cat/1468.jpg,Cat,0.029591065,1,Dog
8972,PetImages/Cat/6823.jpg,Cat,0.029582037,0,Cat
10566,PetImages/Cat/8258.jpg,Cat,0.0295722,1,Dog
1523,PetImages/Cat/11368.jpg,Cat,0.029560626,1,Dog
1179,PetImages/Cat/11058.jpg,Cat,0.029534353,1,Dog
10444,PetImages/Cat/8148.jpg,Cat,0.029513983,0,Cat
10935,PetImages/Cat/8590.jpg,Cat,0.02950345,0,Cat
11849,PetImages/Cat/9412.jpg,Cat,0.029462708,0,Cat
9124,PetImages/Cat/6960.jpg,Cat,0.029446734,1,Dog
5403,PetImages/Cat/3610.jpg,Cat,0.029430877,1,Dog
1045,PetImages/Cat/10938.jpg,Cat,0.029418029,0,Cat
3512,PetImages/Cat/1909.jpg,Cat,0.029399507,1,Dog
6147,PetImages/Cat/4280.jpg,Cat,0.02939673,1,Dog
5292,PetImages/Cat/3510.jpg,Cat,0.02939615,1,Dog
2748,PetImages/Cat/12470.jpg,Cat,0.029383648,0,Cat
3573,PetImages/Cat/1964.jpg,Cat,0.02937462,1,Dog
9295,PetImages/Cat/7113.jpg,Cat,0.029359454,1,Dog
12308,PetImages/Cat/9826.jpg,Cat,0.029350773,0,Cat
1875,PetImages/Cat/11685.jpg,Cat,0.029280387,0,Cat
10131,PetImages/Cat/7867.jpg,Cat,0.02925758,1,Dog
10892,PetImages/Cat/8551.jpg,Cat,0.029209882,1,Dog
7828,PetImages/Cat/5794.jpg,Cat,0.029205019,0,Cat
11891,PetImages/Cat/9450.jpg,Cat,0.02919784,0,Cat
334,PetImages/Cat/10298.jpg,Cat,0.029194715,0,Cat
5943,PetImages/Cat/4097.jpg,Cat,0.02919263,0,Cat
5411,PetImages/Cat/3618.jpg,Cat,0.029185452,1,Dog
3642,PetImages/Cat/2025.jpg,Cat,0.029151876,1,Dog
11350,PetImages/Cat/8964.jpg,Cat,0.029146433,1,Dog
882,PetImages/Cat/10791.jpg,Cat,0.029137634,0,Cat
12350,PetImages/Cat/9864.jpg,Cat,0.029124318,0,Cat
167,PetImages/Cat/10147.jpg,Cat,0.029117834,0,Cat
747,PetImages/Cat/1067.jpg,Cat,0.029104056,0,Cat
9659,PetImages/Cat/7441.jpg,Cat,0.029052064,1,Dog
5128,PetImages/Cat/3363.jpg,Cat,0.029051833,1,Dog
1857,PetImages/Cat/11669.jpg,Cat,0.029024158,1,Dog
1665,PetImages/Cat/11496.jpg,Cat,0.029021379,0,Cat
5210,PetImages/Cat/3437.jpg,Cat,0.028979342,0,Cat
1316,PetImages/Cat/11181.jpg,Cat,0.028967878,0,Cat
12242,PetImages/Cat/9767.jpg,Cat,0.028959539,1,Dog
753,PetImages/Cat/10675.jpg,Cat,0.028948653,1,Dog
9229,PetImages/Cat/7054.jpg,Cat,0.028942052,1,Dog
1231,PetImages/Cat/11104.jpg,Cat,0.028941706,1,Dog
7159,PetImages/Cat/5191.jpg,Cat,0.028930355,0,Cat
11380,PetImages/Cat/8991.jpg,Cat,0.028882293,1,Dog
381,PetImages/Cat/1034.jpg,Cat,0.0288494,0,Cat
5422,PetImages/Cat/3628.jpg,Cat,0.028839787,1,Dog
8939,PetImages/Cat/6794.jpg,Cat,0.0288267,1,Dog
4766,PetImages/Cat/3037.jpg,Cat,0.02880678,0,Cat
11406,PetImages/Cat/9013.jpg,Cat,0.028804693,0,Cat
9132,PetImages/Cat/6968.jpg,Cat,0.028792417,0,Cat
7534,PetImages/Cat/5529.jpg,Cat,0.028764155,1,Dog
12275,PetImages/Cat/9797.jpg,Cat,0.028756741,0,Cat
3148,PetImages/Cat/1581.jpg,Cat,0.028714463,0,Cat
8860,PetImages/Cat/6722.jpg,Cat,0.028711798,1,Dog
2030,PetImages/Cat/11824.jpg,Cat,0.028700447,1,Dog
9758,PetImages/Cat/7530.jpg,Cat,0.028700098,0,Cat
3546,PetImages/Cat/194.jpg,Cat,0.028694887,1,Dog
11992,PetImages/Cat/9541.jpg,Cat,0.028693728,0,Cat
7870,PetImages/Cat/5831.jpg,Cat,0.028682375,1,Dog
7635,PetImages/Cat/562.jpg,Cat,0.028674383,0,Cat
2087,PetImages/Cat/11876.jpg,Cat,0.028657006,0,Cat
906,PetImages/Cat/10812.jpg,Cat,0.028630827,1,Dog
3993,PetImages/Cat/2341.jpg,Cat,0.028613102,0,Cat
3371,PetImages/Cat/1782.jpg,Cat,0.028590627,1,Dog
159,PetImages/Cat/1014.jpg,Cat,0.028576378,0,Cat
9707,PetImages/Cat/7485.jpg,Cat,0.028559927,0,Cat
6991,PetImages/Cat/504.jpg,Cat,0.028532121,0,Cat
3336,PetImages/Cat/1750.jpg,Cat,0.028531775,0,Cat
7150,PetImages/Cat/5183.jpg,Cat,0.028490992,0,Cat
3766,PetImages/Cat/2137.jpg,Cat,0.028490644,0,Cat
7905,PetImages/Cat/5863.jpg,Cat,0.028457971,0,Cat
8102,PetImages/Cat/604.jpg,Cat,0.028444646,1,Dog
3131,PetImages/Cat/1566.jpg,Cat,0.028422285,0,Cat
8642,PetImages/Cat/6526.jpg,Cat,0.02841371,1,Dog
6997,PetImages/Cat/5045.jpg,Cat,0.028409539,1,Dog
4265,PetImages/Cat/2587.jpg,Cat,0.028392041,0,Cat
2419,PetImages/Cat/12174.jpg,Cat,0.028387176,1,Dog
4976,PetImages/Cat/3226.jpg,Cat,0.028374776,0,Cat
3119,PetImages/Cat/1555.jpg,Cat,0.028367361,0,Cat
8174,PetImages/Cat/6104.jpg,Cat,0.028359018,0,Cat
286,PetImages/Cat/10254.jpg,Cat,0.028345808,0,Cat
2411,PetImages/Cat/12167.jpg,Cat,0.028333757,1,Dog
5213,PetImages/Cat/344.jpg,Cat,0.028318577,1,Dog
818,PetImages/Cat/10733.jpg,Cat,0.028316606,1,Dog
1472,PetImages/Cat/11321.jpg,Cat,0.028310928,1,Dog
4527,PetImages/Cat/2822.jpg,Cat,0.02831035,1,Dog
5977,PetImages/Cat/4127.jpg,Cat,0.028279407,0,Cat
10271,PetImages/Cat/7993.jpg,Cat,0.028275583,1,Dog
6897,PetImages/Cat/4956.jpg,Cat,0.028264342,0,Cat
11836,PetImages/Cat/9400.jpg,Cat,0.028241629,1,Dog
7078,PetImages/Cat/5118.jpg,Cat,0.028233517,0,Cat
11979,PetImages/Cat/953.jpg,Cat,0.02819052,0,Cat
1113,PetImages/Cat/11.jpg,Cat,0.028168384,0,Cat
6518,PetImages/Cat/4614.jpg,Cat,0.028140567,0,Cat
10786,PetImages/Cat/8456.jpg,Cat,0.028137438,0,Cat
8800,PetImages/Cat/6669.jpg,Cat,0.028057694,0,Cat
589,PetImages/Cat/10527.jpg,Cat,0.028014923,0,Cat
5521,PetImages/Cat/3717.jpg,Cat,0.028013185,0,Cat
10387,PetImages/Cat/8097.jpg,Cat,0.027998462,0,Cat
12148,PetImages/Cat/9682.jpg,Cat,0.027951863,1,Dog
305,PetImages/Cat/10271.jpg,Cat,0.027926011,1,Dog
2801,PetImages/Cat/1269.jpg,Cat,0.02792033,1,Dog
9667,PetImages/Cat/7449.jpg,Cat,0.027907694,0,Cat
597,PetImages/Cat/10534.jpg,Cat,0.027870597,1,Dog
5561,PetImages/Cat/3753.jpg,Cat,0.027869785,1,Dog
10795,PetImages/Cat/8464.jpg,Cat,0.02786735,1,Dog
3846,PetImages/Cat/2209.jpg,Cat,0.027818542,0,Cat
1270,PetImages/Cat/1114.jpg,Cat,0.027787585,0,Cat
376,PetImages/Cat/10335.jpg,Cat,0.027787121,0,Cat
9906,PetImages/Cat/7664.jpg,Cat,0.02772625,1,Dog
11001,PetImages/Cat/865.jpg,Cat,0.027715234,0,Cat
3528,PetImages/Cat/1923.jpg,Cat,0.027697725,1,Dog
9853,PetImages/Cat/7616.jpg,Cat,0.027665723,1,Dog
5985,PetImages/Cat/4134.jpg,Cat,0.027650185,1,Dog
9341,PetImages/Cat/7155.jpg,Cat,0.027582578,0,Cat
5479,PetImages/Cat/368.jpg,Cat,0.027575273,0,Cat
4164,PetImages/Cat/2496.jpg,Cat,0.02756901,1,Dog
10314,PetImages/Cat/8030.jpg,Cat,0.027563443,0,Cat
11951,PetImages/Cat/9504.jpg,Cat,0.027538743,0,Cat
3429,PetImages/Cat/1834.jpg,Cat,0.027533872,0,Cat
1879,PetImages/Cat/11689.jpg,Cat,0.027532015,0,Cat
7724,PetImages/Cat/570.jpg,Cat,0.027520534,0,Cat
2348,PetImages/Cat/1211.jpg,Cat,0.027519375,0,Cat
9347,PetImages/Cat/7160.jpg,Cat,0.027512996,0,Cat
5141,PetImages/Cat/3375.jpg,Cat,0.027463242,0,Cat
6622,PetImages/Cat/4708.jpg,Cat,0.02745292,0,Cat
8602,PetImages/Cat/6490.jpg,Cat,0.02743877,0,Cat
8239,PetImages/Cat/6163.jpg,Cat,0.027434826,0,Cat
4240,PetImages/Cat/2564.jpg,Cat,0.027402466,0,Cat
4660,PetImages/Cat/2942.jpg,Cat,0.027394231,0,Cat
11256,PetImages/Cat/888.jpg,Cat,0.027383212,0,Cat
7502,PetImages/Cat/550.jpg,Cat,0.027368598,0,Cat
1379,PetImages/Cat/11238.jpg,Cat,0.027351083,1,Dog
2374,PetImages/Cat/12133.jpg,Cat,0.027340412,0,Cat
644,PetImages/Cat/10577.jpg,Cat,0.027339252,1,Dog
6417,PetImages/Cat/4523.jpg,Cat,0.027315821,0,Cat
5291,PetImages/Cat/351.jpg,Cat,0.027302248,0,Cat
3540,PetImages/Cat/1934.jpg,Cat,0.027280789,0,Cat
2911,PetImages/Cat/1368.jpg,Cat,0.02727464,0,Cat
11143,PetImages/Cat/8778.jpg,Cat,0.027253296,1,Dog
11026,PetImages/Cat/8672.jpg,Cat,0.027251324,0,Cat
3849,PetImages/Cat/2211.jpg,Cat,0.027237287,1,Dog
180,PetImages/Cat/10159.jpg,Cat,0.027195176,0,Cat
10766,PetImages/Cat/8438.jpg,Cat,0.027182994,0,Cat
8683,PetImages/Cat/6563.jpg,Cat,0.02717499,0,Cat
9846,PetImages/Cat/761.jpg,Cat,0.027171161,0,Cat
8258,PetImages/Cat/6180.jpg,Cat,0.027147494,1,Dog
9270,PetImages/Cat/7091.jpg,Cat,0.027125103,1,Dog
9167,PetImages/Cat/7.jpg,Cat,0.027072312,0,Cat
3575,PetImages/Cat/1966.jpg,Cat,0.027063843,0,Cat
8725,PetImages/Cat/6600.jpg,Cat,0.027048877,1,Dog
11339,PetImages/Cat/8954.jpg,Cat,0.027033908,0,Cat
8377,PetImages/Cat/6288.jpg,Cat,0.026995385,0,Cat
178,PetImages/Cat/10157.jpg,Cat,0.02698738,0,Cat
11761,PetImages/Cat/9333.jpg,Cat,0.026970902,0,Cat
7509,PetImages/Cat/5506.jpg,Cat,0.026946649,0,Cat
3829,PetImages/Cat/2194.jpg,Cat,0.02692553,0,Cat
8773,PetImages/Cat/6644.jpg,Cat,0.026921352,0,Cat
6202,PetImages/Cat/433.jpg,Cat,0.026914738,0,Cat
8191,PetImages/Cat/612.jpg,Cat,0.026901625,0,Cat
9582,PetImages/Cat/7372.jpg,Cat,0.026883755,0,Cat
10847,PetImages/Cat/8510.jpg,Cat,0.026877023,0,Cat
11166,PetImages/Cat/8799.jpg,Cat,0.02684569,0,Cat
772,PetImages/Cat/10692.jpg,Cat,0.026841164,0,Cat
4222,PetImages/Cat/2548.jpg,Cat,0.02681923,0,Cat
6093,PetImages/Cat/4231.jpg,Cat,0.026814472,0,Cat
11430,PetImages/Cat/9035.jpg,Cat,0.026804956,0,Cat
6988,PetImages/Cat/5037.jpg,Cat,0.026800081,0,Cat
994,PetImages/Cat/10892.jpg,Cat,0.026754702,1,Dog
8463,PetImages/Cat/6365.jpg,Cat,0.02675006,0,Cat
2760,PetImages/Cat/12481.jpg,Cat,0.026737873,1,Dog
11934,PetImages/Cat/949.jpg,Cat,0.026717212,0,Cat
10622,PetImages/Cat/8308.jpg,Cat,0.026687035,0,Cat
12460,PetImages/Cat/9963.jpg,Cat,0.02667357,0,Cat
7348,PetImages/Cat/5361.jpg,Cat,0.026658481,1,Dog
1839,PetImages/Cat/11652.jpg,Cat,0.026646527,1,Dog
7120,PetImages/Cat/5156.jpg,Cat,0.026637472,0,Cat
